year,code,amount,name,topname,depname,depcat,cat,ref
2009,7114022300,596310000,無細項,國防部主管,國防部所屬,環保業務,環境保護支出,9.2.11
2009,7614022100,1273000000,無細項,國防部主管,國防部所屬,退休撫卹,退休撫卹給付支出,9.2.12
2009,8914022200,1073000000,無細項,國防部主管,國防部所屬,軍眷維持,其他支出,9.2.13
2009,4017010100,451738000,無細項,財政部主管,財政部,一般行政,財務支出,10.1.1
2009,4017011400,2913000,無細項,財政部主管,財政部,關務行政規劃督導,財務支出,10.1.2
2009,4017017400,179802000,無細項,財政部主管,財政部,投資事業股權移轉,財務支出,10.1.3
2009,4017019800,3800000,無細項,財政部主管,財政部,第一預備金,財務支出,10.1.4
2009,5917016000,173500000,無細項,財政部主管,財政部,捐助支出,其他經濟服務支出,10.1.5
2009,6117015500,17230000000,無細項,財政部主管,財政部,對公教人員保險養老給付補助,社會保險支出,10.1.6
2009,4017100100,210325000,無細項,財政部主管,國庫署,一般行政,財務支出,10.2.1
2009,4017101000,389812000,無細項,財政部主管,國庫署,國庫業務,財務支出,10.2.2
2009,4017109800,1000000,無細項,財政部主管,國庫署,第一預備金,財務支出,10.2.3
2009,8117104500,132809916000,無細項,財政部主管,國庫署,國債付息,債務付息支出,10.2.4
2009,8217104600,511386000,無細項,財政部主管,國庫署,國債經理,還本付息事務支出,10.2.5
2009,8617102000,10480000000,無細項,財政部主管,國庫署,地方政府統籌分配稅款短少補助,專案補助支出,10.2.6
2009,8617103000,0,無細項,財政部主管,國庫署,協助改善縣(市)財政結構,專案補助支出,10.2.7
2009,4017200100,429926000,無細項,財政部主管,賦稅署,一般行政,財務支出,10.3.1
2009,4017201000,72610000,無細項,財政部主管,賦稅署,賦稅業務,財務支出,10.3.2
2009,4017205000,5021870000,無細項,財政部主管,賦稅署,統一發票給獎及推行,財務支出,10.3.3
2009,4017209000,80000,交通及運輸設備,財政部主管,賦稅署,一般建築及設備,財務支出,10.3.4.1
2009,4017209800,735000,無細項,財政部主管,賦稅署,第一預備金,財務支出,10.3.5
2009,8617202000,1198419000,無細項,財政部主管,賦稅署,地方政府土地增值稅款短少補助,專案補助支出,10.3.6
2009,4017350100,5679401000,無細項,財政部主管,關稅總局及所屬,一般行政,財務支出,10.4.1
2009,4017350200,1321289000,無細項,財政部主管,關稅總局及所屬,關稅業務,財務支出,10.4.2
2009,4017359000,5344000,交通及運輸設備,財政部主管,關稅總局及所屬,一般建築及設備,財務支出,10.4.3.1
2009,4017359800,12850000,無細項,財政部主管,關稅總局及所屬,第一預備金,財務支出,10.4.4
2009,4017400100,828527000,無細項,財政部主管,國有財產局及所屬,一般行政,財務支出,10.5.1
2009,4017400200,1082774000,無細項,財政部主管,國有財產局及所屬,國有財產業務,財務支出,10.5.2
2009,4017409000,6576000,營建工程,財政部主管,國有財產局及所屬,一般建築及設備,財務支出,10.5.3.1
2009,4017409800,600000,無細項,財政部主管,國有財產局及所屬,第一預備金,財務支出,10.5.4
2009,4017450100,2108703000,無細項,財政部主管,臺北市國稅局,一般行政,財務支出,10.6.1
2009,4017450200,472802000,無細項,財政部主管,臺北市國稅局,國稅稽徵業務,財務支出,10.6.2
2009,4017459800,3573000,無細項,財政部主管,臺北市國稅局,第一預備金,財務支出,10.6.3
2009,4017460100,2261748000,無細項,財政部主管,臺灣省北區國稅局及所屬,一般行政,財務支出,10.7.1
2009,4017460200,535961000,無細項,財政部主管,臺灣省北區國稅局及所屬,國稅稽徵業務,財務支出,10.7.2
2009,4017469000,6647000,土地購置,財政部主管,臺灣省北區國稅局及所屬,一般建築及設備,財務支出,10.7.3.1
2009,4017469800,4192000,無細項,財政部主管,臺灣省北區國稅局及所屬,第一預備金,財務支出,10.7.4
2009,4017470100,1950445000,無細項,財政部主管,臺灣省中區國稅局及所屬,一般行政,財務支出,10.8.1
2009,4017470200,405254000,無細項,財政部主管,臺灣省中區國稅局及所屬,國稅稽徵業務,財務支出,10.8.2
2009,4017479000,285020000,營建工程,財政部主管,臺灣省中區國稅局及所屬,一般建築及設備,財務支出,10.8.3.1
2009,4017479800,1000000,無細項,財政部主管,臺灣省中區國稅局及所屬,第一預備金,財務支出,10.8.4
2009,4017480100,1851295000,無細項,財政部主管,臺灣省南區國稅局及所屬,一般行政,財務支出,10.9.1
2009,4017480200,376405000,無細項,財政部主管,臺灣省南區國稅局及所屬,國稅稽徵業務,財務支出,10.9.2
2009,4017489000,71182000,營建工程,財政部主管,臺灣省南區國稅局及所屬,一般建築及設備,財務支出,10.9.3.1
2009,4017489800,4050000,無細項,財政部主管,臺灣省南區國稅局及所屬,第一預備金,財務支出,10.9.4
2009,4017500100,1050574000,無細項,財政部主管,高雄市國稅局,一般行政,財務支出,10.10.1
2009,4017500200,179357000,無細項,財政部主管,高雄市國稅局,國稅稽徵業務,財務支出,10.10.2
2009,4017509000,2296000,交通及運輸設備,財政部主管,高雄市國稅局,一般建築及設備,財務支出,10.10.3.1
2009,4017509800,1539000,無細項,財政部主管,高雄市國稅局,第一預備金,財務支出,10.10.4
2009,4017550100,158078000,無細項,財政部主管,臺北區支付處,一般行政,財務支出,10.11.1
2009,4017551000,58391000,無細項,財政部主管,臺北區支付處,費款支付,財務支出,10.11.2
2009,4017559000,40000,交通及運輸設備,財政部主管,臺北區支付處,一般建築及設備,財務支出,10.11.3.1
2009,4017559800,340000,無細項,財政部主管,臺北區支付處,第一預備金,財務支出,10.11.4
2009,4017600100,440130000,無細項,財政部主管,財稅資料中心,一般行政,財務支出,10.12.1
2009,4017601000,230487000,無細項,財政部主管,財稅資料中心,財稅資訊業務,財務支出,10.12.2
2009,4017609000,4202000,其他設備,財政部主管,財稅資料中心,一般建築及設備,財務支出,10.12.3.1
2009,4017609800,1655000,無細項,財政部主管,財稅資料中心,第一預備金,財務支出,10.12.4
2009,4017700100,37538000,無細項,財政部主管,財稅人員訓練所,一般行政,財務支出,10.13.1
2009,4017700200,56005000,無細項,財政部主管,財稅人員訓練所,財稅人員訓練,財務支出,10.13.2
2009,4017709800,450000,無細項,財政部主管,財稅人員訓練所,第一預備金,財務支出,10.13.3
2009,5120010100,701287000,無細項,教育部主管,教育部,一般行政,教育支出,11.1.1
2009,5120010200,8436984000,高等教育行政及督導,教育部主管,教育部,高等教育,教育支出,11.1.2.1
2009,5120010300,1140071000,中等教育督導及師資培育,教育部主管,教育部,中等教育,教育支出,11.1.3.1
2009,5120010400,8581031000,國民教育行政及督導,教育部主管,教育部,國民教育,教育支出,11.1.4.1
2009,5120010500,1441683000,社會教育行政及督導,教育部主管,教育部,社會教育,教育支出,11.1.5.1
2009,5120010600,1130631000,無細項,教育部主管,教育部,學校體育與衛生教育,教育支出,11.1.6
2009,5120010700,1074167000,學生事務與輔導,教育部主管,教育部,訓育與輔導,教育支出,11.1.7.1
2009,5120010900,726400000,一般教育推展,教育部主管,教育部,各項教育推展,教育支出,11.1.8.1
2009,5120018100,7527444000,國立大學校院校務及附設醫院基金,教育部主管,教育部,非營業特種基金,教育支出,11.1.9.1
2009,5120019800,466161000,無細項,教育部主管,教育部,第一預備金,教育支出,11.1.10
2009,5320011100,1751146000,加強社會藝術與文化活動,教育部主管,教育部,加強文化與育樂活動,文化支出,11.1.11.1
2009,5320018100,136965000,國立社教機構作業基金,教育部主管,教育部,非營業特種基金,文化支出,11.1.12.1
2009,7620012100,15563891000,無細項,教育部主管,教育部,學校教職員暨社教機構聘任人員退休撫卹給付,退休撫卹給付支出,11.1.13
2009,6521710100,80844000,無細項,教育部主管,國立中國醫藥研究所,一般行政,醫療保健支出,11.2.1
2009,6521711000,76638000,無細項,教育部主管,國立中國醫藥研究所,研究及實驗,醫療保健支出,11.2.2
2009,6521719800,150000,無細項,教育部主管,國立中國醫藥研究所,第一預備金,醫療保健支出,11.2.3
2009,5121720100,99543000,無細項,教育部主管,國立編譯館,一般行政,教育支出,11.3.1
2009,5121721000,46363000,學術著作編譯印行,教育部主管,國立編譯館,館務業務活動,教育支出,11.3.2.1
2009,5121729800,679000,無細項,教育部主管,國立編譯館,第一預備金,教育支出,11.3.3
2009,5321730100,197581000,無細項,教育部主管,國家圖書館,一般行政,文化支出,11.4.1
2009,5321731000,42099000,圖書資訊徵集,教育部主管,國家圖書館,館務業務活動,文化支出,11.4.2.1
2009,5321739000,36575000,其他設備,教育部主管,國家圖書館,一般建築及設備,文化支出,11.4.3.1
2009,5321739800,845000,無細項,教育部主管,國家圖書館,第一預備金,文化支出,11.4.4
2009,5321740100,0,無細項,教育部主管,國立歷史博物館,一般行政,文化支出,11.5.1
2009,5321750100,0,無細項,教育部主管,國立臺灣科學教育館,一般行政,文化支出,11.6.1
2009,5121760100,38661000,無細項,教育部主管,國立教育資料館,一般行政,教育支出,11.7.1
2009,5121760200,42573000,無細項,教育部主管,國立教育資料館,館務業務活動,教育支出,11.7.2
2009,5121769800,503000,無細項,教育部主管,國立教育資料館,第一預備金,教育支出,11.7.3
2009,5121770100,41479000,無細項,教育部主管,國立臺灣藝術教育館,一般行政,教育支出,11.8.1
2009,5121771000,39293000,無細項,教育部主管,國立臺灣藝術教育館,館務業務活動,教育支出,11.8.2
2009,5121779000,945000,營建工程,教育部主管,國立臺灣藝術教育館,一般建築及設備,教育支出,11.8.3.1
2009,5121779800,131000,無細項,教育部主管,國立臺灣藝術教育館,第一預備金,教育支出,11.8.4
2009,5321780100,207540000,無細項,教育部主管,國立國父紀念館,一般行政,文化支出,11.9.1
2009,5321781000,28333000,館務活動,教育部主管,國立國父紀念館,館務業務活動,文化支出,11.9.2.1
2009,5321782000,13889000,無細項,教育部主管,國立國父紀念館,中山樓樓務管理,文化支出,11.9.3
2009,5321789000,0,營建工程,教育部主管,國立國父紀念館,一般建築及設備,文化支出,11.9.4.1
2009,5321789800,900000,無細項,教育部主管,國立國父紀念館,第一預備金,文化支出,11.9.5
2009,5321790100,160437000,無細項,教育部主管,國立中正紀念堂管理處,一般行政,文化支出,11.10.1
2009,5321790200,26016000,無細項,教育部主管,國立中正紀念堂管理處,處務業務,文化支出,11.10.2
2009,5321799000,6800000,營建工程,教育部主管,國立中正紀念堂管理處,一般建築及設備,文化支出,11.10.3.1
2009,5321799800,750000,無細項,教育部主管,國立中正紀念堂管理處,第一預備金,文化支出,11.10.4
2009,5321840100,97138000,無細項,教育部主管,國立臺灣史前文化博物館,一般行政,文化支出,11.11.1
2009,5321842000,123811000,無細項,教育部主管,國立臺灣史前文化博物館,館務業務活動,文化支出,11.11.2
2009,5321849800,200000,無細項,教育部主管,國立臺灣史前文化博物館,第一預備金,文化支出,11.11.3
2009,5321850100,0,無細項,教育部主管,國立中央圖書館臺灣分館,一般行政,文化支出,11.12.1
2009,5321870100,145895000,無細項,教育部主管,國立教育廣播電臺,一般行政,文化支出,11.13.1
2009,5321870200,51880000,無細項,教育部主管,國立教育廣播電臺,臺務業務活動,文化支出,11.13.2
2009,5321879000,686000,交通及運輸設備,教育部主管,國立教育廣播電臺,一般建築及設備,文化支出,11.13.3.1
2009,5321879800,245000,無細項,教育部主管,國立教育廣播電臺,第一預備金,文化支出,11.13.4
2009,3423010100,653379000,無細項,法務部主管,法務部,一般行政,司法支出,12.1.1
2009,3423011000,18318000,無細項,法務部主管,法務部,法律事務,司法支出,12.1.2
2009,3423011100,59272000,無細項,法務部主管,法務部,檢察行政,司法支出,12.1.3
2009,3423011200,1124041000,無細項,法務部主管,法務部,矯正行政,司法支出,12.1.4
2009,3423011300,98038000,無細項,法務部主管,法務部,司法保護,司法支出,12.1.5
2009,3423014100,6816383000,無細項,法務部主管,法務部,矯正業務,司法支出,12.1.6
2009,3423018700,43725000,無細項,法務部主管,法務部,改善監所計畫,司法支出,12.1.7
2009,3423019000,18610000,交通及運輸設備,法務部主管,法務部,一般建築及設備,司法支出,12.1.8.1
2009,3423019800,23206000,無細項,法務部主管,法務部,第一預備金,司法支出,12.1.9
2009,5223015000,5609000,無細項,法務部主管,法務部,司法科技業務,科學支出,12.1.10
2009,7623012000,40000000,無細項,法務部主管,法務部,司法官退休退養給付,退休撫卹給付支出,12.1.11
2009,8923013000,43573000,無細項,法務部主管,法務部,國家賠償金,其他支出,12.1.12
2009,3423100100,62913000,無細項,法務部主管,司法官訓練所,一般行政,司法支出,12.2.1
2009,3423101000,241817000,無細項,法務部主管,司法官訓練所,司法人員訓練,司法支出,12.2.2
2009,3423109000,0,交通及運輸設備,法務部主管,司法官訓練所,一般建築及設備,司法支出,12.2.3.1
2009,3423109800,350000,無細項,法務部主管,司法官訓練所,第一預備金,司法支出,12.2.4
2009,3423120100,44371000,無細項,法務部主管,矯正人員訓練所,一般行政,司法支出,12.3.1
2009,3423121000,27993000,無細項,法務部主管,矯正人員訓練所,矯正訓練,司法支出,12.3.2
2009,3423129800,344000,無細項,法務部主管,矯正人員訓練所,第一預備金,司法支出,12.3.3
2009,3423150100,66811000,無細項,法務部主管,法醫研究所,一般行政,司法支出,12.4.1
2009,3423151000,43978000,無細項,法務部主管,法醫研究所,法醫業務,司法支出,12.4.2
2009,3423159000,1800000,交通及運輸設備,法務部主管,法醫研究所,一般建築及設備,司法支出,12.4.3.1
2009,3423159800,304000,無細項,法務部主管,法醫研究所,第一預備金,司法支出,12.4.4
2009,5223151100,37491000,無細項,法務部主管,法醫研究所,鑑識科技業務,科學支出,12.4.5
2009,3423180100,115823000,無細項,法務部主管,行政執行署及所屬,一般行政,司法支出,12.5.1
2009,3423181000,15647000,無細項,法務部主管,行政執行署及所屬,執行業務,司法支出,12.5.2
2009,3423184000,1102260000,無細項,法務部主管,行政執行署及所屬,執行案件處理,司法支出,12.5.3
2009,3423188500,2000000,無細項,法務部主管,行政執行署及所屬,行政執行機關擴(遷)建計畫,司法支出,12.5.4
2009,3423189000,590000,交通及運輸設備,法務部主管,行政執行署及所屬,一般建築及設備,司法支出,12.5.5.1
2009,3423189800,11344000,無細項,法務部主管,行政執行署及所屬,第一預備金,司法支出,12.5.6
2009,3423200100,154760000,無細項,法務部主管,最高法院檢察署,一般行政,司法支出,12.6.1
2009,3423201000,31117000,無細項,法務部主管,最高法院檢察署,檢察業務,司法支出,12.6.2
2009,3423209000,0,交通及運輸設備,法務部主管,最高法院檢察署,一般建築及設備,司法支出,12.6.3.1
2009,3423209800,206000,無細項,法務部主管,最高法院檢察署,第一預備金,司法支出,12.6.4
2009,3423300100,551317000,無細項,法務部主管,臺灣高等法院檢察署及所屬,一般行政,司法支出,12.7.1
2009,3423301000,237437000,無細項,法務部主管,臺灣高等法院檢察署及所屬,檢察業務,司法支出,12.7.2
2009,3423304100,2007298000,羈押管理,法務部主管,臺灣高等法院檢察署及所屬,羈押收容業務,司法支出,12.7.3.1
2009,3423308700,0,無細項,法務部主管,臺灣高等法院檢察署及所屬,改善監所計畫,司法支出,12.7.4
2009,3423309000,8790000,交通及運輸設備,法務部主管,臺灣高等法院檢察署及所屬,一般建築及設備,司法支出,12.7.5.1
2009,3423309800,3842000,無細項,法務部主管,臺灣高等法院檢察署及所屬,第一預備金,司法支出,12.7.6
2009,3423310100,150437000,無細項,法務部主管,臺灣高等法院臺中分院檢察署,一般行政,司法支出,12.8.1
2009,3423311000,4861000,無細項,法務部主管,臺灣高等法院臺中分院檢察署,檢察業務,司法支出,12.8.2
2009,3423319000,0,交通及運輸設備,法務部主管,臺灣高等法院臺中分院檢察署,一般建築及設備,司法支出,12.8.3.1
2009,3423319800,150000,無細項,法務部主管,臺灣高等法院臺中分院檢察署,第一預備金,司法支出,12.8.4
2009,3423320100,129188000,無細項,法務部主管,臺灣高等法院臺南分院檢察署,一般行政,司法支出,12.9.1
2009,3423321000,2933000,無細項,法務部主管,臺灣高等法院臺南分院檢察署,檢察業務,司法支出,12.9.2
2009,3423329000,80000,交通及運輸設備,法務部主管,臺灣高等法院臺南分院檢察署,一般建築及設備,司法支出,12.9.3.1
2009,3423329800,153000,無細項,法務部主管,臺灣高等法院臺南分院檢察署,第一預備金,司法支出,12.9.4
2009,3423330100,146382000,無細項,法務部主管,臺灣高等法院高雄分院檢察署,一般行政,司法支出,12.10.1
2009,3423331000,3377000,無細項,法務部主管,臺灣高等法院高雄分院檢察署,檢察業務,司法支出,12.10.2
2009,3423339000,840000,交通及運輸設備,法務部主管,臺灣高等法院高雄分院檢察署,一般建築及設備,司法支出,12.10.3.1
2009,3423339800,181000,無細項,法務部主管,臺灣高等法院高雄分院檢察署,第一預備金,司法支出,12.10.4
2009,3423340100,53123000,無細項,法務部主管,臺灣高等法院花蓮分院檢察署,一般行政,司法支出,12.11.1
2009,3423341000,1958000,無細項,法務部主管,臺灣高等法院花蓮分院檢察署,檢察業務,司法支出,12.11.2
2009,3423349000,80000,交通及運輸設備,法務部主管,臺灣高等法院花蓮分院檢察署,一般建築及設備,司法支出,12.11.3.1
2009,3423349800,71000,無細項,法務部主管,臺灣高等法院花蓮分院檢察署,第一預備金,司法支出,12.11.4
2009,3423350100,18502000,無細項,法務部主管,臺灣高等法院檢察署智慧財產分署,一般行政,司法支出,12.12.1
2009,3423351000,1035000,無細項,法務部主管,臺灣高等法院檢察署智慧財產分署,檢察業務,司法支出,12.12.2
2009,3423359800,80000,無細項,法務部主管,臺灣高等法院檢察署智慧財產分署,第一預備金,司法支出,12.12.3
2009,3423410100,808715000,無細項,法務部主管,臺灣臺北地方法院檢察署,一般行政,司法支出,12.13.1
2009,3423411000,31851000,無細項,法務部主管,臺灣臺北地方法院檢察署,檢察業務,司法支出,12.13.2
2009,3423419000,1480000,交通及運輸設備,法務部主管,臺灣臺北地方法院檢察署,一般建築及設備,司法支出,12.13.3.1
2009,3423419800,720000,無細項,法務部主管,臺灣臺北地方法院檢察署,第一預備金,司法支出,12.13.4
2009,3423420100,326134000,無細項,法務部主管,臺灣士林地方法院檢察署,一般行政,司法支出,12.14.1
2009,3423421000,21714000,無細項,法務部主管,臺灣士林地方法院檢察署,檢察業務,司法支出,12.14.2
2009,3423428500,6000000,無細項,法務部主管,臺灣士林地方法院檢察署,檢察機關擴(遷)建計畫,司法支出,12.14.3
2009,3423429000,640000,交通及運輸設備,法務部主管,臺灣士林地方法院檢察署,一般建築及設備,司法支出,12.14.4.1
2009,3423429800,303000,無細項,法務部主管,臺灣士林地方法院檢察署,第一預備金,司法支出,12.14.5
2009,3423430100,557747000,無細項,法務部主管,臺灣板橋地方法院檢察署,一般行政,司法支出,12.15.1
2009,3423431000,31759000,無細項,法務部主管,臺灣板橋地方法院檢察署,檢察業務,司法支出,12.15.2
2009,3423439000,1280000,交通及運輸設備,法務部主管,臺灣板橋地方法院檢察署,一般建築及設備,司法支出,12.15.3.1
2009,3423439800,176000,無細項,法務部主管,臺灣板橋地方法院檢察署,第一預備金,司法支出,12.15.4
2009,3423470100,475968000,無細項,法務部主管,臺灣桃園地方法院檢察署,一般行政,司法支出,12.16.1
2009,3423471000,26328000,無細項,法務部主管,臺灣桃園地方法院檢察署,檢察業務,司法支出,12.16.2
2009,3423478500,50928000,無細項,法務部主管,臺灣桃園地方法院檢察署,檢察機關擴(遷)建計畫,司法支出,12.16.3
2009,3423479000,1920000,交通及運輸設備,法務部主管,臺灣桃園地方法院檢察署,一般建築及設備,司法支出,12.16.4.1
2009,3423479800,252000,無細項,法務部主管,臺灣桃園地方法院檢察署,第一預備金,司法支出,12.16.5
2009,3423480100,230192000,無細項,法務部主管,臺灣新竹地方法院檢察署,一般行政,司法支出,12.17.1
2009,3423481000,11754000,無細項,法務部主管,臺灣新竹地方法院檢察署,檢察業務,司法支出,12.17.2
2009,3423489000,1340000,交通及運輸設備,法務部主管,臺灣新竹地方法院檢察署,一般建築及設備,司法支出,12.17.3.1
2009,3423489800,250000,無細項,法務部主管,臺灣新竹地方法院檢察署,第一預備金,司法支出,12.17.4
2009,3423490100,153981000,無細項,法務部主管,臺灣苗栗地方法院檢察署,一般行政,司法支出,12.18.1
2009,3423491000,14293000,無細項,法務部主管,臺灣苗栗地方法院檢察署,檢察業務,司法支出,12.18.2
2009,3423499000,640000,交通及運輸設備,法務部主管,臺灣苗栗地方法院檢察署,一般建築及設備,司法支出,12.18.3.1
2009,3423499800,176000,無細項,法務部主管,臺灣苗栗地方法院檢察署,第一預備金,司法支出,12.18.4
2009,3423500100,613143000,無細項,法務部主管,臺灣臺中地方法院檢察署,一般行政,司法支出,12.19.1
2009,3423501000,37496000,無細項,法務部主管,臺灣臺中地方法院檢察署,檢察業務,司法支出,12.19.2
2009,3423509000,2790000,交通及運輸設備,法務部主管,臺灣臺中地方法院檢察署,一般建築及設備,司法支出,12.19.3.1
2009,3423509800,528000,無細項,法務部主管,臺灣臺中地方法院檢察署,第一預備金,司法支出,12.19.4
2009,3423510100,153706000,無細項,法務部主管,臺灣南投地方法院檢察署,一般行政,司法支出,12.20.1
2009,3423511000,12656000,無細項,法務部主管,臺灣南投地方法院檢察署,檢察業務,司法支出,12.20.2
2009,3423519000,1000000,交通及運輸設備,法務部主管,臺灣南投地方法院檢察署,一般建築及設備,司法支出,12.20.3.1
2009,3423519800,176000,無細項,法務部主管,臺灣南投地方法院檢察署,第一預備金,司法支出,12.20.4
2009,3423520100,270192000,無細項,法務部主管,臺灣彰化地方法院檢察署,一般行政,司法支出,12.21.1
2009,3423521000,21408000,無細項,法務部主管,臺灣彰化地方法院檢察署,檢察業務,司法支出,12.21.2
2009,3423529000,700000,交通及運輸設備,法務部主管,臺灣彰化地方法院檢察署,一般建築及設備,司法支出,12.21.3.1
2009,3423529800,207000,無細項,法務部主管,臺灣彰化地方法院檢察署,第一預備金,司法支出,12.21.4
2009,3423530100,168124000,無細項,法務部主管,臺灣雲林地方法院檢察署,一般行政,司法支出,12.22.1
2009,3423531000,13538000,無細項,法務部主管,臺灣雲林地方法院檢察署,檢察業務,司法支出,12.22.2
2009,3423539000,640000,交通及運輸設備,法務部主管,臺灣雲林地方法院檢察署,一般建築及設備,司法支出,12.22.3.1
2009,3423539800,166000,無細項,法務部主管,臺灣雲林地方法院檢察署,第一預備金,司法支出,12.22.4
2009,3423540100,221450000,無細項,法務部主管,臺灣嘉義地方法院檢察署,一般行政,司法支出,12.23.1
2009,3423541000,13890000,無細項,法務部主管,臺灣嘉義地方法院檢察署,檢察業務,司法支出,12.23.2
2009,3423549000,640000,交通及運輸設備,法務部主管,臺灣嘉義地方法院檢察署,一般建築及設備,司法支出,12.23.3.1
2009,3423549800,188000,無細項,法務部主管,臺灣嘉義地方法院檢察署,第一預備金,司法支出,12.23.4
2009,3423560100,417125000,無細項,法務部主管,臺灣臺南地方法院檢察署,一般行政,司法支出,12.24.1
2009,3423561000,32381000,無細項,法務部主管,臺灣臺南地方法院檢察署,檢察業務,司法支出,12.24.2
2009,3423569000,700000,交通及運輸設備,法務部主管,臺灣臺南地方法院檢察署,一般建築及設備,司法支出,12.24.3.1
2009,3423569800,340000,無細項,法務部主管,臺灣臺南地方法院檢察署,第一預備金,司法支出,12.24.4
2009,3423580100,705492000,無細項,法務部主管,臺灣高雄地方法院檢察署,一般行政,司法支出,12.25.1
2009,3423581000,84620000,無細項,法務部主管,臺灣高雄地方法院檢察署,檢察業務,司法支出,12.25.2
2009,3423588500,35564000,無細項,法務部主管,臺灣高雄地方法院檢察署,檢察機關擴(遷)建計畫,司法支出,12.25.3
2009,3423589000,3850000,交通及運輸設備,法務部主管,臺灣高雄地方法院檢察署,一般建築及設備,司法支出,12.25.4.1
2009,3423589800,622000,無細項,法務部主管,臺灣高雄地方法院檢察署,第一預備金,司法支出,12.25.5
2009,3423590100,205559000,無細項,法務部主管,臺灣屏東地方法院檢察署,一般行政,司法支出,12.26.1
2009,3423591000,22038000,無細項,法務部主管,臺灣屏東地方法院檢察署,檢察業務,司法支出,12.26.2
2009,3423599000,3230000,交通及運輸設備,法務部主管,臺灣屏東地方法院檢察署,一般建築及設備,司法支出,12.26.3.1
2009,3423599800,197000,無細項,法務部主管,臺灣屏東地方法院檢察署,第一預備金,司法支出,12.26.4
2009,3423600100,120398000,無細項,法務部主管,臺灣臺東地方法院檢察署,一般行政,司法支出,12.27.1
2009,3423601000,9678000,無細項,法務部主管,臺灣臺東地方法院檢察署,檢察業務,司法支出,12.27.2
2009,3423609000,1000000,交通及運輸設備,法務部主管,臺灣臺東地方法院檢察署,一般建築及設備,司法支出,12.27.3.1
2009,3423609800,138000,無細項,法務部主管,臺灣臺東地方法院檢察署,第一預備金,司法支出,12.27.4
2009,3423610100,139467000,無細項,法務部主管,臺灣花蓮地方法院檢察署,一般行政,司法支出,12.28.1
2009,3423611000,11927000,無細項,法務部主管,臺灣花蓮地方法院檢察署,檢察業務,司法支出,12.28.2
2009,3423619000,0,交通及運輸設備,法務部主管,臺灣花蓮地方法院檢察署,一般建築及設備,司法支出,12.28.3.1
2009,3423619800,138000,無細項,法務部主管,臺灣花蓮地方法院檢察署,第一預備金,司法支出,12.28.4
2009,3423620100,132307000,無細項,法務部主管,臺灣宜蘭地方法院檢察署,一般行政,司法支出,12.29.1
2009,3423621000,10933000,無細項,法務部主管,臺灣宜蘭地方法院檢察署,檢察業務,司法支出,12.29.2
2009,3423629000,0,交通及運輸設備,法務部主管,臺灣宜蘭地方法院檢察署,一般建築及設備,司法支出,12.29.3.1
2009,3423629800,135000,無細項,法務部主管,臺灣宜蘭地方法院檢察署,第一預備金,司法支出,12.29.4
2009,3423630100,167428000,無細項,法務部主管,臺灣基隆地方法院檢察署,一般行政,司法支出,12.30.1
2009,3423631000,12863000,無細項,法務部主管,臺灣基隆地方法院檢察署,檢察業務,司法支出,12.30.2
2009,3423639000,3290000,交通及運輸設備,法務部主管,臺灣基隆地方法院檢察署,一般建築及設備,司法支出,12.30.3.1
2009,3423639800,141000,無細項,法務部主管,臺灣基隆地方法院檢察署,第一預備金,司法支出,12.30.4
2009,3423640100,70857000,無細項,法務部主管,臺灣澎湖地方法院檢察署,一般行政,司法支出,12.31.1
2009,3423641000,5044000,無細項,法務部主管,臺灣澎湖地方法院檢察署,檢察業務,司法支出,12.31.2
2009,3423648500,19723000,無細項,法務部主管,臺灣澎湖地方法院檢察署,檢察機關擴(遷)建計畫,司法支出,12.31.3
2009,3423649000,40000,交通及運輸設備,法務部主管,臺灣澎湖地方法院檢察署,一般建築及設備,司法支出,12.31.4.1
2009,3423649800,90000,無細項,法務部主管,臺灣澎湖地方法院檢察署,第一預備金,司法支出,12.31.5
2009,3423900100,16840000,無細項,法務部主管,福建高等法院金門分院檢察署,一般行政,司法支出,12.32.1
2009,3423901000,1478000,無細項,法務部主管,福建高等法院金門分院檢察署,檢察業務,司法支出,12.32.2
2009,3423909800,18000,無細項,法務部主管,福建高等法院金門分院檢察署,第一預備金,司法支出,12.32.3
2009,3423910100,41916000,無細項,法務部主管,福建金門地方法院檢察署,一般行政,司法支出,12.33.1
2009,3423911000,2795000,無細項,法務部主管,福建金門地方法院檢察署,檢察業務,司法支出,12.33.2
2009,3423919000,0,交通及運輸設備,法務部主管,福建金門地方法院檢察署,一般建築及設備,司法支出,12.33.3.1
2009,3423919800,44000,無細項,法務部主管,福建金門地方法院檢察署,第一預備金,司法支出,12.33.4
2009,3423920100,12843000,無細項,法務部主管,福建連江地方法院檢察署,一般行政,司法支出,12.34.1
2009,3423921000,1237000,無細項,法務部主管,福建連江地方法院檢察署,檢察業務,司法支出,12.34.2
2009,3423929800,100000,無細項,法務部主管,福建連江地方法院檢察署,第一預備金,司法支出,12.34.3
2009,3423950100,4787731000,無細項,法務部主管,調查局,一般行政,司法支出,12.35.1
2009,3423951000,94888000,調查工作,法務部主管,調查局,司法調查業務,司法支出,12.35.2.1
2009,3423952000,92047000,無細項,法務部主管,調查局,鑑識科學及通訊監察業務,司法支出,12.35.3
2009,3423959000,7900000,土地購置,法務部主管,調查局,一般建築及設備,司法支出,12.35.4.1
